polarity,confidence,text,sadness,isIronic,class,fear,isSubjective,isAgreement,anger,surprise,joy
NONE,100,"Headphones in .. Going to sleep ????",0.08402010798454285,False,Human,0.5637807846069336,False,True,0.13587109744548798,0.13754798471927643,0.07878002524375916
NONE,100,"I cannot sleep at all. And I gotta go to work tomorrow morning. Fml.",0.21752259135246277,False,Human,0.3991463780403137,False,True,0.23513402044773102,0.03472167253494263,0.11347535252571106
N,100,"@SophieRosexx The longer we dwell on our misfortunes the greater is their power to harm us. - Voltaire",0.3838269114494324,False,Human,0.17423105239868164,False,True,0.4031883180141449,0.005687533877789974,0.033066220581531525
P,92,"Don't Look Back In Anger/Oasis",0.3702183961868286,False,Human,0.10215234011411667,False,True,0.31567811965942383,0.05216711759567261,0.15978404879570007
N,92,"March...Yesssss!!! Getting closer n closer to recess..Cannot wait:-D",0.00441035907715559,False,Human,0.27222952246665955,True,True,0.0026805333327502012,0.011506120674312115,0.7091734409332275
P+,100,"seriously that cat song is the best thing ever",0.16549897193908691,False,Human,0.07176889479160309,True,True,0.3129276931285858,0.2668861746788025,0.1829182505607605
NONE,100,"@UptownShizz215 you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
NONE,100,"20代半ばまではこんなに太って無かった…  #ふぁぼの数だけ今まで秘密にしてたわけではないけどフォロワーさんが知らなかったこと言う",0.16481465101242065,False,Human,0.242998868227005,False,True,0.18642765283584595,0.2129257321357727,0.1928330957889557
P+,100,"One sees great things from the valley; only small things from the peak. - G. K. Chesterton",0.23723328113555908,False,Human,0.09445258229970932,False,True,0.1489390879869461,0.1796581745147705,0.3397168517112732
NONE,100,"@hfortner98 wow",0.14926943182945251,False,Human,0.16343483328819275,True,True,0.12605997920036316,0.40553462505340576,0.15570111572742462
NONE,100,"Long nights in bama",0.16303527355194092,False,Human,0.15464603900909424,False,True,0.07498136162757874,0.2653234004974365,0.3420138657093048
P+,100,"To all my friends that I've shared this story with tonight we find out if he really loves to dance ??",0.3085864186286926,False,Human,0.40009644627571106,True,True,0.12955473363399506,0.08333955705165863,0.07842288911342621
NONE,100,"Last night.",0.23099112510681152,False,Human,0.2759197950363159,False,True,0.18915149569511414,0.12284085154533386,0.18109668791294098
NONE,100,"@ralfhgonzales followed you",0.13856950402259827,False,Human,0.18517303466796875,False,True,0.1247621551156044,0.27727872133255005,0.2742166221141815
NONE,100,"@YMCMBmandigo you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
NONE,100,"@hannahcatt hi",0.16495643556118011,False,Human,0.21716007590293884,False,True,0.14240673184394836,0.28253090381622314,0.19294588267803192
P,94,"Losing is a learning experience. It teaches you humility. It teaches you to work harder. It's also a powerful motivator. - Yogi Berra",0.25751322507858276,False,Human,0.15593813359737396,False,False,0.24164175987243652,0.09859568625688553,0.24631117284297943
NONE,100,"I can't believe I have a tattoo now????",0.18235042691230774,False,Human,0.4555574655532837,False,True,0.09264827519655228,0.22068844735622406,0.048755355179309845
P+,100,"Does anyone know of an excellent Wholistic General practitioner in Melbourne ?",0.1731310486793518,False,Human,0.25422197580337524,True,True,0.08854652941226959,0.4236452877521515,0.06045518442988396
NONE,100,"@Rolling_Zo but cod be bussin ",0.5004915595054626,False,Human,0.09822161495685577,False,True,0.08664850890636444,0.15270861983299255,0.16192969679832458
N,100,"Normally don't root for King Mo but if he wins and when Rampage wins tonight it will be Rampage vs King Mo. Page will knock him the fuck out",0.17744863033294678,False,Human,0.5067963600158691,True,True,0.22849510610103607,0.010928194038569927,0.07633168995380402
P,100,"Haha i'll do what i want where i want bitchhh",0.148703932762146,False,Human,0.5241256356239319,False,True,0.2029084861278534,0.04356355965137482,0.08069837093353271
NONE,100,"Marvin &amp; Diana Just Say Just Say. That's a song.",0.20220720767974854,False,Human,0.06440164148807526,False,True,0.1327029913663864,0.45042598247528076,0.15026219189167023
NONE,100,"@PariahACE I dream of painting and then I paint my dream. - Vincent Van Gogh",0.15780627727508545,False,Human,0.473547101020813,False,True,0.06684526056051254,0.003336305031552911,0.2984650135040283
N,100,"Two lesbians are performing to the song I used to open The Admiral theater to. Life is weird.",0.3944021463394165,False,Human,0.27974435687065125,False,True,0.09361936151981354,0.07838248461484909,0.1538516879081726
P,100,"@commydaughter Enthusiasm finds the opportunities and energy makes the most of them. - Henry Hoskins",0.22672145068645477,False,Human,0.12289837747812271,False,True,0.10341016948223114,0.1453438252210617,0.4016261696815491
NONE,100,"Where The Party At ? Hmu",0.22060170769691467,False,Human,0.35050487518310547,False,True,0.10479220002889633,0.2260182797908783,0.09808294475078583
N+,100,"Lol that little girl had me dying ??",0.5361310243606567,False,Human,0.26842761039733887,True,True,0.10903963446617126,0.05365702509880066,0.03274477645754814
NONE,100,"Lol fernet = &lt;3",0.14438480138778687,False,Human,0.10953392088413239,True,True,0.0329410620033741,0.2747189402580261,0.438421368598938
P,100,"@halfmoonhemming amazing",0.11101559549570084,False,Human,0.15150144696235657,True,True,0.09936228394508362,0.3723205327987671,0.2658001184463501
P,100,"@Jessikaclub cool",0.15421748161315918,False,Human,0.1953466534614563,True,True,0.1700815111398697,0.2980537414550781,0.18230053782463074
NONE,100,"gotta look for new music to listen to.",0.15677326917648315,False,Human,0.07803110778331757,False,True,0.14362572133541107,0.14646586775779724,0.4751039743423462
N,100,"It's scary for someone to be your all when you're not theirs.",0.30485549569129944,False,Human,0.31637394428253174,False,True,0.24828794598579407,0.10375410318374634,0.02672857791185379
P+,98,"The more reasons you have for achieving your goal the more determined you will become. - Brian Tracy",0.3911679983139038,False,Human,0.1886119544506073,False,True,0.1168585866689682,0.08920899778604507,0.2141524851322174
P+,100,"@EntwinedFlow405 All great achievements require time. - Maya Angelou",0.07526345551013947,False,Human,0.09394535422325134,False,True,0.05672284960746765,0.08863461017608643,0.6854337453842163
P,100,"@RichMJeffries NICE",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
P,100,"@eurogamer NICE PG",0.11107382923364639,False,Human,0.11917920410633087,True,True,0.09651470929384232,0.44430750608444214,0.22892475128173828
N,100,"Strength lies in differences not in similarities. - Stephen Covey",0.34226760268211365,False,Human,0.3026450574398041,False,True,0.22331848740577698,0.0816541388630867,0.05011469125747681
P,100,"@Chloexchapman very cool",0.1440064013004303,False,Human,0.15259526669979095,True,True,0.17130152881145477,0.3227851986885071,0.20931163430213928
NONE,100,"@LordBiingo hey",0.14030900597572327,False,Human,0.19416190683841705,False,True,0.1310993731021881,0.3539087772369385,0.1805209219455719
NONE,100,"What happened to February ?",0.17900893092155457,False,Human,0.5679455995559692,False,True,0.07260540872812271,0.12192066013813019,0.05851937457919121
NONE,100,"You know what the world definitely does not need? A Ragyo Satsuki mix. You know what I'm going to make? Probably that.",0.14107266068458557,False,Human,0.2457859218120575,False,True,0.17381474375724792,0.3832477331161499,0.0560789629817009
NONE,100,"@rednoteensemble !",0.1124868169426918,False,Human,0.1871422976255417,False,True,0.13266253471374512,0.3415418565273285,0.2261665165424347
N,92,"I never knew what love was until I met you then when distance pulled us apart I found out what true love is.",0.09173935651779175,False,Human,0.007192251738160849,True,True,0.01522141508758068,0.8415728807449341,0.04427409917116165
NONE,100,"@MatthewStait Please follow me",0.3365311622619629,False,Human,0.23410920798778534,False,True,0.21376651525497437,0.06524460017681122,0.15034854412078857
P,100,"Striving for excellence motivates you; striving for perfection is demoralizing. - Harriet Braiker",0.12222972512245178,False,Human,0.2629140317440033,False,True,0.1134130135178566,0.04595053568482399,0.45549267530441284
P+,100,"It is the mark of great people to treat trifles as trifles and important matters as important. - Doris Lessing",0.11042388528585434,False,Human,0.44415000081062317,False,True,0.10386328399181366,0.0927504375576973,0.2488124519586563
P,82,"Ze best or Nothing Never give up For LifE....i can do any thing: http://t.co/fUWp51CBal",0.5011217594146729,True,Human,0.33103203773498535,False,True,0.12400658428668976,0.008143462240695953,0.03569614142179489
P,100,"Best Player of the Game :) #Valdez",0.01878967136144638,False,Human,0.06672748178243637,True,True,0.008661191910505295,0.3194850981235504,0.5863365530967712
NONE,100,"@TheNYCFilmChick Follow me!",0.17407891154289246,False,Human,0.15542897582054138,False,True,0.18077895045280457,0.1611349731683731,0.3285781741142273
NONE,100,"-le tiro malvadiscos a todos bc si-",0.27694833278656006,False,Human,0.1982279270887375,False,True,0.2643579840660095,0.06514070183038712,0.1953250616788864
NONE,100,"@KingArnez you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
NEU,94,"RT @EBONYMag: Two young black girls were murdered &amp; @JamilahLemieux asks the question When does the outrage begin? http://t.co/R3BOQnUa9j",0.5162475109100342,False,Human,0.24565815925598145,False,False,0.18290364742279053,0.024450689554214478,0.030740011483430862
P,100,"when your best friend become a stranger to you.",0.6480110883712769,False,Human,0.05350293964147568,False,True,0.15357127785682678,0.06326145678758621,0.0816531702876091
P+,100,"Whenever you see a successful business someone once made a courageous decision. - Peter Drucker",0.20492488145828247,False,Human,0.1887277513742447,True,True,0.1515272557735443,0.2270127534866333,0.22780734300613403
NONE,100,"@Crazy4cars2 ahh",0.13655076920986176,False,Human,0.28096243739128113,False,True,0.13485553860664368,0.24504102766513824,0.2025902420282364
NONE,100,"I'm stuck in the middle of seeing you like that and what to do.",0.275895893573761,False,Human,0.10470905154943466,False,True,0.5448471307754517,0.033687774091959,0.04086019843816757
P+,100,"Well done to immunity at cod champs regional qualifiers sydney. i wish you the best at L.A!",0.37094250321388245,False,Human,0.10943593084812164,True,True,0.09237566590309143,0.2608499526977539,0.16639593243598938
NONE,100,"STL to ATL. . . What you doing All that for ?",0.14633308351039886,False,Human,0.17267930507659912,False,True,0.10019168257713318,0.5237115025520325,0.05708438903093338
NONE,100,"I always get caught subtweetin ?? lol",0.5127010941505432,False,Human,0.168946772813797,True,True,0.1389845460653305,0.13584698736667633,0.043520569801330566
NONE,100,"My night....... spending 5 hours playing Loteria with family and somehow ending up with $11.00 in pennies. Mexican life!!!!!",0.15962402522563934,False,Human,0.05171199142932892,False,True,0.10609413683414459,0.056015677750110626,0.6265541315078735
NONE,100,"@MagicDonVon http://t.co/JfQgA7Cr4c",0.39952027797698975,False,Human,0.39025405049324036,False,True,0.15289196372032166,0.008944234810769558,0.0483894944190979
P+,100,"@thebizradio2 Getting something done is an accomplishment; getting something done right is an achievement. - Anonymous",0.028893841430544853,False,Human,0.11134852468967438,False,True,0.051924481987953186,0.5131229758262634,0.2947102189064026
N,90,"@nek_pretty Realise that true happiness lies within you. - Lucian",0.26987987756729126,True,Human,0.07419757544994354,False,True,0.057529062032699585,0.10833074152469635,0.4900627136230469
P,100,"@steve61011 Pick battles big enough to matter small enough to win. - Jonathan Kozol",0.3315359950065613,False,Human,0.22902655601501465,False,True,0.26290810108184814,0.052482493221759796,0.12404680252075195
P,92,"Don't find fault find a remedy. - Henry Ford",0.2553253769874573,False,Human,0.2101781815290451,False,True,0.4311397969722748,0.06435510516166687,0.039001546800136566
N,94,"We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light. - Socrates",0.21656902134418488,False,Human,0.6236914396286011,False,False,0.06171193718910217,0.007001910358667374,0.09102564305067062
N+,100,"Lost $100 in about 5 minutes. Black jack ain�t my shit.",0.4355432987213135,False,Human,0.09045787900686264,True,True,0.18797296285629272,0.19672030210494995,0.0893055647611618
P,100,"@NOOIDENTITY amazing",0.11101559549570084,False,Human,0.15150144696235657,True,True,0.09936228394508362,0.3723205327987671,0.2658001184463501
P,100,"Jackie and Carol are two of the truest friends I'll ever have.",0.2531450390815735,False,Human,0.04384453594684601,False,True,0.07047218084335327,0.4966716766357422,0.13586658239364624
N,100,"I am hearing our fav song !!!?? I miss you ! ????",0.5435110330581665,False,Human,0.2603495121002197,True,True,0.08995498716831207,0.047863926738500595,0.05832057446241379
NONE,100,"@Princessjen17 A man should make all he can and give all he can. - Nelson Rockefeller",0.26956480741500854,False,Human,0.1403980255126953,False,True,0.3465043604373932,0.05100332945585251,0.19252943992614746
P,100,"Why did I agree to work full day fml",0.28198787569999695,False,Human,0.08270449936389923,False,True,0.5946402549743652,0.014186256565153599,0.026481155306100845
NEU,94,"Beware of your temper and a loose tongue! These two dangerous weapons combined can lead a person to the Hellfire #islam!",0.21964654326438904,False,Human,0.20940148830413818,False,False,0.46648693084716797,0.023388247936964035,0.08107681572437286
N,100,"hadda turn my thug music on",0.34130072593688965,False,Human,0.09514669328927994,False,True,0.36768847703933716,0.04477544128894806,0.15108869969844818
N,100,"I'm so sad I typed in something in the search bar of twitter &amp; that TRYPOPPHOBIA thing popped up but it was on her face I'm so sad and itchy",0.8653413653373718,False,Human,0.018070735037326813,True,True,0.09328524768352509,0.010685782879590988,0.012616898864507675
N,100,"I look back to a point of where I could have moved and left everything behind but I didn't want to and now I regret it ffs",0.6319398880004883,False,Human,0.05266797915101051,True,True,0.29494261741638184,0.008329402655363083,0.012120171450078487
P,100,"The power of intuitive understanding will protect you from harm until the end of your days. - Lao Tzu",0.31975996494293213,False,Human,0.1734170764684677,False,True,0.27369818091392517,0.01984308660030365,0.21328166127204895
NONE,100,"My mom trying to rush me out the house where Sayles",0.22030571103096008,False,Human,0.1448121964931488,False,True,0.5275281667709351,0.06708554178476334,0.04026840627193451
NONE,100,"I been drinking I'm srry to on!!!!",0.14697162806987762,False,Human,0.24420325458049774,False,True,0.22391079366207123,0.08802878856658936,0.29688549041748047
P+,98,"What's the biggest goal you've ever achieved? #goals",0.19167876243591309,False,Human,0.1973230242729187,False,True,0.2684723138809204,0.15559034049510956,0.18693554401397705
NONE,100,"RT @JossiahOscar1: ",0.1788129210472107,False,Human,0.1996173858642578,False,True,0.12506800889968872,0.2714880406856537,0.22501367330551147
NONE,100,"@MMoswetsi You may never know what results come of your actions but if you do nothing there will be no results. - Gandhi",0.16807597875595093,False,Human,0.6712683439254761,False,True,0.1072378158569336,0.04063008725643158,0.012787822633981705
NONE,100,"@Inhale__This When you come to a fork in the road take it. - Yogi Berra",0.2545739710330963,False,Human,0.13172058761119843,False,True,0.25298094749450684,0.22624030709266663,0.13448414206504822
P,100,"@longlifedonuts Enjoy the little things for one day you may look back and realise they were the big things. - Robert Brault",0.26750603318214417,False,Human,0.16569331288337708,False,True,0.051764361560344696,0.2609359323978424,0.25410038232803345
P,92,"@China_Doll_xoxo Do not look where you fell but where you slipped. - African Proverb",0.8652815818786621,False,Human,0.027361024171113968,False,True,0.05940362811088562,0.027146127074956894,0.020807690918445587
NONE,100,"@lyrical_triela It matters not what someone is born but what they grow to be. - J.K. Rowling",0.42482027411460876,False,Human,0.12199412286281586,False,True,0.3066486120223999,0.08068948239088058,0.0658474788069725
NONE,100,"@TooLegitFreddie nicee...",0.17366495728492737,False,Human,0.20244382321834564,False,True,0.1190943643450737,0.3599458336830139,0.14485101401805878
P,100,"Well that was a long friggin day #notime",0.2859601080417633,False,Human,0.08763553202152252,True,True,0.34005045890808105,0.11067920923233032,0.17567473649978638
NONE,100,"@Jekung_SC @Najam_sc najam? kok bisa!?!",0.1988116204738617,False,Human,0.21279871463775635,False,True,0.2010684460401535,0.20478060841560364,0.18254059553146362
N+,92,"NAME THIS QUOTE FROM WHAT MOVIE AND BY WHO! fuck.. socks don't match now I have to start all over FOR A SHOUTOUT!",0.16342388093471527,False,Human,0.08795376867055893,True,True,0.6203343272209167,0.05118892341852188,0.07709908485412598
N,100,"We must embrace pain and burn it as fuel for our journey. - Kenji Miyazawa",0.1671367734670639,False,Human,0.21156761050224304,False,True,0.14280061423778534,0.01138903945684433,0.46710601449012756
NONE,100,"@KThirtyFive Please follow me",0.3365311622619629,False,Human,0.23410920798778534,False,True,0.21376651525497437,0.06524460017681122,0.15034854412078857
NONE,100,"If I went away to college I would come home every weekend I could to hangout with a significant other. #thatsjustme",0.6108267307281494,False,Human,0.03854512423276901,False,True,0.2620663046836853,0.051384713500738144,0.037177082151174545
P+,100,"@Vblockgang_  Quick Questions to Gain Perspective and Take Positive Action",0.1414780616760254,False,Human,0.3588503897190094,True,True,0.18457722663879395,0.16230855882167816,0.1527857631444931
NONE,100,"HERES WHY YOU SHOULD BECOME A MEMBER OF BIGG BOY MANAGEMENT===&gt; http://t.co/uUsrewnSwy",0.6088400483131409,False,Human,0.17755679786205292,False,True,0.18111178278923035,0.005289190914481878,0.027202172204852104
NONE,100,"@__shevonie I checked my text messages instead of my twitter",0.29075437784194946,False,Human,0.052730731666088104,False,True,0.49757206439971924,0.1294284462928772,0.029514379799365997
P,100,"@ShelbyStasny amazing",0.11101559549570084,False,Human,0.15150144696235657,True,True,0.09936228394508362,0.3723205327987671,0.2658001184463501
NONE,100,"RT @str8ChaLii: @ImrKil @BSebbo @unclejnah ufala hauishiii",0.1981484740972519,False,Human,0.15713001787662506,False,True,0.07543614506721497,0.31129586696624756,0.2579895257949829
P,100,"Best peda. Best tacos. Best mil.",0.04396063834428787,False,Human,0.05710076540708542,True,True,0.018361572176218033,0.23178128898143768,0.6487957239151001
P,100,"@PrincessBball NICE PG",0.11107382923364639,False,Human,0.11917920410633087,True,True,0.09651470929384232,0.44430750608444214,0.22892475128173828
NONE,100,"@DannyDope1 you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
N,100,"Our doubts are traitors and make us lose the good we oft might win by fearing to attempt. - Shakespeare",0.20229452848434448,False,Human,0.6383167505264282,True,True,0.06927699595689774,0.016906652599573135,0.07320508360862732
NONE,100,"Going hard today lol",0.14832711219787598,False,Human,0.41810357570648193,True,True,0.04330073297023773,0.18598687648773193,0.20428165793418884
P+,100,"Let yourself be silently drawn by the stronger pull of what you really love. - Rumi",0.16303908824920654,False,Human,0.17340563237667084,True,True,0.15295952558517456,0.12443327158689499,0.3861624598503113
NONE,100,"@NotNateCopsey you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
P,100,"Couple In front me better go to sleep on this flight ...#AnnoyingAf",0.12493962794542313,False,Human,0.5991302728652954,True,True,0.1001981645822525,0.05855877697467804,0.11717313528060913
NONE,100,"@PromoGawd awsome",0.1415424942970276,False,Human,0.18614649772644043,False,True,0.1252974271774292,0.33231687545776367,0.2146967053413391
NONE,100,"Ahmad Bradshaw is a DAWG",0.41391897201538086,False,Human,0.14548102021217346,False,True,0.18973477184772491,0.11075705289840698,0.1401081681251526
NONE,100,"Lol SoMo - Ride never gets old",0.37246158719062805,False,Human,0.06255628168582916,True,True,0.3067775368690491,0.21159608662128448,0.04660845175385475
NONE,100,"@natracare !",0.1124868169426918,False,Human,0.1871422976255417,False,True,0.13266253471374512,0.3415418565273285,0.2261665165424347
P+,100,"No matter what your plans are. If your loved one wants to be together. Make the time.",0.2369014322757721,False,Human,0.07722549140453339,True,True,0.5860748291015625,0.013208018615841866,0.08659027516841888
NEU,94,"My father always sang. His wonderful Irish voice was stopped by throat cancer at 54. Because of him music cheers and uplifts me.??lucky me??",0.36410006880760193,False,Human,0.12961849570274353,True,False,0.13119268417358398,0.28802987933158875,0.08705886453390121
P,100,"@_jessica__alba Good instincts tell you what to do long before your head has figured it out. - Michael Burke",0.27946966886520386,False,Human,0.21391479671001434,True,True,0.2628626227378845,0.1472170650959015,0.0965358167886734
NONE,100,"A bird doesn't sing because it has an answer it sings because it has a song. - Maya Angelou",0.3150280714035034,False,Human,0.11602483689785004,False,True,0.400578111410141,0.07039117813110352,0.09797778725624084
NONE,100,"@beliebersfl Life has no limitations except the ones you make. - Les Brown",0.6664971113204956,False,Human,0.07941226661205292,False,True,0.12368454039096832,0.028783299028873444,0.10162279009819031
P,92,"@LexieKalese13 To avoid criticism do nothing say nothing and be nothing. - Elbert Hubbard",0.44309407472610474,False,Human,0.13804598152637482,False,True,0.34673061966896057,0.0320049524307251,0.04012437164783478
NONE,100,"An ant on the move does more than a dozing ox. - Lao Tzu",0.30598413944244385,False,Human,0.07183782011270523,False,True,0.28081995248794556,0.13583904504776,0.20551905035972595
NONE,100,"You say...",0.25965479016304016,False,Human,0.2178795337677002,False,True,0.30502843856811523,0.1365172564983368,0.08091995120048523
N,100,"my favorite place to cry is in the shower lol",0.7076635360717773,False,Human,0.07030840218067169,True,True,0.055660247802734375,0.08780466020107269,0.0785631462931633
P,100,"my friends are drunk and i'm just waiting for my food. #latenightprobz",0.12909415364265442,False,Human,0.26562774181365967,False,True,0.1197657436132431,0.3286806344985962,0.15683172643184662
NONE,100,"You really can change the world if you care enough. - Marian Wright Edelman",0.3118595480918884,False,Human,0.13161970674991608,False,True,0.4081907868385315,0.03347189351916313,0.1148580014705658
P,100,"An appeaser is one who feeds a crocodile hoping it will eat him last. - Winston Churchill",0.3426445722579956,False,Human,0.4047500491142273,True,True,0.1884084939956665,0.01737482100725174,0.046822093427181244
NONE,100,"The fact that my little sister quote Kevin hart. She's 2????",0.22191308438777924,False,Human,0.3016047477722168,False,True,0.22119712829589844,0.18498006463050842,0.07030496746301651
NEU,94,"I played poker with Tarot Cards I got a full house and 5 people died...' Steve Wright. #best #comedy #jokes",0.3234706223011017,False,Human,0.052894264459609985,False,False,0.08440721035003662,0.32228466868400574,0.21694323420524597
N+,92,"@joedominguez Hide not your talents they for use were made. What's a sun-dial in the shade. - Benjamin Franklin",0.5319759845733643,False,Human,0.060041189193725586,False,True,0.2491111308336258,0.1087297797203064,0.05014196038246155
NONE,100,"@iam_bloodstonee hello",0.13931070268154144,False,Human,0.18000227212905884,False,True,0.0995134562253952,0.3812822103500366,0.19989138841629028
P,100,"We've all got issues in life. You make the most of what you can do.  - Jason Smyth",0.21473798155784607,False,Human,0.07473254203796387,False,True,0.12009716778993607,0.31335121393203735,0.27708113193511963
NEU,94,"I finally can get books for my classes n we only got like 2months left lol welp better late than never",0.5124759674072266,False,Human,0.07329244911670685,True,False,0.0841943621635437,0.10669884830713272,0.22333833575248718
NONE,100,"What would Trixie do? Something you couldn't surely.",0.24026812613010406,False,Human,0.17280170321464539,False,True,0.38265013694763184,0.1541716605424881,0.05010835453867912
NONE,100,"@lpventure The way to get things done is not to mind who gets the credit for doing them. - Benjamin Jowett",0.2371189445257187,False,Human,0.14715296030044556,False,True,0.4625335931777954,0.09282985329627991,0.06036464124917984
NONE,100,"@iesha785 When you come to a roadblock take a detour. - Mary Kay Ash",0.31686317920684814,False,Human,0.1320115476846695,False,True,0.39958399534225464,0.044973552227020264,0.10656772553920746
NONE,100,"RT @JP_Quest: 桜井「何がヘイトスピーチか言え」橋下「国会議員に言え、大阪でヘイトスピーチはやめろ」桜井「いつのデモがヘイトスピーチか教えろ」橋下「文句があるなら選挙に出て当選してみろ」桜井「何がヘイトスピーチか言え」橋下「国会議員に言え」呼び出し…",0.3362836241722107,False,Human,0.20964129269123077,False,True,0.044438958168029785,0.1523222029209137,0.25731390714645386
N,100,"So tired and shag. I know what concept i should have for later wedding lunch. SHAG CONCEPT LOL",0.1599956750869751,False,Human,0.0893506184220314,True,True,0.05095598101615906,0.5459479093551636,0.15374986827373505
P+,100,"@Love_Music_1997 Pick battles big enough to matter small enough to win. - Jonathan Kozol",0.2974330186843872,False,Human,0.10007425397634506,True,True,0.3980766534805298,0.05693783611059189,0.14747822284698486
N,100,"Late nights",0.17338910698890686,False,Human,0.20044612884521484,True,True,0.18136125802993774,0.2333534061908722,0.21145009994506836
NONE,100,"@Mr48oo An active mind cannot exist in an inactive body. - General George Patton",0.1740514636039734,False,Human,0.39911189675331116,False,True,0.30944228172302246,0.05159250274300575,0.06580187380313873
NONE,100,"@dreambiebsbr hi",0.16495643556118011,False,Human,0.21716007590293884,False,True,0.14240673184394836,0.28253090381622314,0.19294588267803192
P+,100,"Even if you're gonna be gone the next day just hold me and love me tonight",0.26547813415527344,False,Human,0.18905994296073914,True,True,0.06751503050327301,0.04558062553405762,0.4323662519454956
N+,100,"I'm in such a negative mood hmu if you want me to shoot down everything you say and call you a stupid fuck bc that's probably what you are",0.11472484469413757,False,Human,0.026411913335323334,True,True,0.8328526020050049,0.01866323873400688,0.007347442209720612
P+,100,"I just found out something. And I dont know what to do. The best thing is just to pretend I never have found it.",0.4175572991371155,False,Human,0.08687567710876465,True,True,0.1493498980998993,0.25459766387939453,0.09161948412656784
N+,100,"When im madd i need to keep shit to myselff??",0.24426141381263733,False,Human,0.18437568843364716,True,True,0.5447918772697449,0.014219798147678375,0.012351254932582378
NONE,100,"Where are you ?",0.13332313299179077,False,Human,0.5025373697280884,False,True,0.14851774275302887,0.16186773777008057,0.05375400930643082
NONE,100,"Is this....what you wanted...?(Guts) -- ???��????????��?",0.24173876643180847,False,Human,0.5965895056724548,False,True,0.08358592540025711,0.046691540628671646,0.03139423578977585
P,100,"Champions aren't made in gyms. Champions are made from something they have deep inside them . A desire a dream a vision. - Muhammed Ali",0.19383040070533752,False,Human,0.29695290327072144,True,True,0.05484183132648468,0.16575594246387482,0.28861892223358154
P,92,"It's people like that. That I wanted to be surrounded with. Someone who will tell me I'm not all bad.",0.35675716400146484,False,Human,0.07709027826786041,True,True,0.21453410387039185,0.33493247628211975,0.01668596640229225
P,100,"By being yourself you put something wonderful in the world that was not there before. - Edwin Elliot",0.3277502655982971,False,Human,0.12444572150707245,True,True,0.12167438119649887,0.27830034494400024,0.14782926440238953
P,100,"@Harv3yT NICE",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
NEU,86,"@BetBrod Great works are performed not by strength but perseverance. - Samuel Johnson",0.236744225025177,False,Human,0.1558992564678192,False,False,0.05889398604631424,0.3887357711791992,0.15972675383090973
P,100,"@farhanjebren It is good to have an end to journey towards; but it is the journey that matters in the end. - Ursula Le Guin",0.19575047492980957,False,Human,0.15384380519390106,True,True,0.09755037724971771,0.10508427023887634,0.4477710425853729
P,100,"DOWNLOAD OUR FREE #BIGGBOYMANAGEMENT APP  here=&gt; http://t.co/zPHBcIjkqx  #WEBUILD #APPS #WEBSITES #EPKS TEXT US #SERVICES AT #3478716468",0.37267541885375977,False,Human,0.2976533770561218,True,True,0.1364988535642624,0.03839657083153725,0.15477581322193146
NONE,100,"To climb steep hills requires slow pace at first. - William Shakespeare",0.08995117992162704,False,Human,0.5707964897155762,False,True,0.1708434373140335,0.07228174805641174,0.09612715244293213
P,100,"Best scalp massage ever #kriss #gehad",0.07171492278575897,False,Human,0.1967594027519226,True,True,0.0459916815161705,0.1828899383544922,0.5026440024375916
P,100,"@xxzicke :)",0.05225788801908493,False,Human,0.11375860869884491,True,True,0.05487380921840668,0.32451924681663513,0.45459043979644775
NONE,100,"Think and wonder wonder and think. - Dr. Seuss",0.04901706799864769,False,Human,0.817460298538208,True,True,0.02553965151309967,0.027361445128917694,0.08062155544757843
P,100,"@OfficialRyno very cool",0.1440064013004303,False,Human,0.15259526669979095,True,True,0.17130152881145477,0.3227851986885071,0.20931163430213928
NONE,100,"@MendellaPratt niccceeeee",0.16480021178722382,False,Human,0.27930882573127747,False,True,0.140165776014328,0.23717935383319855,0.1785457730293274
N,100,"@kim__smith_ The challenge is not to manage time but to manage ourselves. - Steven Covey",0.4657195210456848,False,Human,0.09739364683628082,False,True,0.3932414948940277,0.013348061591386795,0.030297253280878067
NONE,100,"Family Guy's Road To.... episodes &gt;&gt;",0.20015469193458557,False,Human,0.08334114402532578,False,True,0.05166662484407425,0.2235780954360962,0.4412594735622406
P+,100,"Failures are finger posts on the road to achievement. - C. S. Lewis",0.2607290744781494,False,Human,0.3645888864994049,False,True,0.21572041511535645,0.03784709423780441,0.12111453711986542
